350.0	  7.340E+02	  4.652E-04  4.846E-32  1.016E-03  5.233E-31  1.372E-04
350.0	  8.567E+02	  4.652E-04  3.549E-32  1.016E-03  3.833E-31  1.372E-04
350.0	  1.000E+03	  4.652E-04  2.599E-32  1.016E-03  2.807E-31  1.372E-04
400.0	  1.000E-06	  4.652E-04  2.085E-14  1.016E-03  3.905E-14  3.769E-06
400.0	  1.167E-06	  4.652E-04  2.085E-14  1.016E-03  3.905E-14  3.769E-06
400.0	  1.362E-06	  4.652E-04  2.085E-14  1.016E-03  3.905E-14  3.769E-06
400.0	  1.590E-06	  4.652E-04  2.085E-14  1.016E-03  3.905E-14  3.769E-06
400.0	  1.856E-06	  4.652E-04  2.085E-14  1.016E-03  3.905E-14  3.769E-06
400.0	  2.167E-06	  4.652E-04  2.085E-14  1.016E-03  3.905E-14  3.769E-06
400.0	  2.529E-06	  4.652E-04  2.085E-14  1.016E-03  3.905E-14  3.769E-06
400.0	  2.952E-06	  4.652E-04  2.085E-14  1.016E-03  3.905E-14  3.769E-06
400.0	  3.446E-06	  4.652E-04  2.085E-14  1.016E-03  3.905E-14  3.769E-06
400.0	  4.022E-06	  4.652E-04  2.085E-14  1.016E-03  3.905E-14  3.769E-06
400.0	  4.695E-06	  4.652E-04  2.085E-14  1.016E-03  3.905E-14  3.769E-06
400.0	  5.480E-06	  4.652E-04  2.085E-14  1.016E-03  3.905E-14  3.769E-06
400.0	  6.397E-06	  4.652E-04  2.085E-14  1.016E-03  3.905E-14  3.769E-06
400.0	  7.467E-06	  4.652E-04  2.085E-14  1.016E-03  3.905E-14  3.769E-06
400.0	  8.716E-06	  4.652E-04  2.085E-14  1.016E-03  3.905E-14  3.769E-06
400.0	  1.017E-05	  4.652E-04  2.085E-14  1.016E-03  3.905E-14  3.769E-06
400.0	  1.187E-05	  4.652E-04  2.085E-14  1.016E-03  3.905E-14  3.769E-06
400.0	  1.386E-05	  4.652E-04  2.085E-14  1.016E-03  3.905E-14  3.769E-06
400.0	  1.618E-05	  4.652E-04  2.085E-14  1.016E-03  3.905E-14  3.769E-06
400.0	  1.889E-05	  4.652E-04  2.085E-14  1.016E-03  3.905E-14  3.769E-06
400.0	  2.204E-05	  4.652E-04  2.085E-14  1.016E-03  3.905E-14  3.769E-06
